Time,Numerical,Analytical,Relative Error
11.939,6.569751979e-06,6.530676639e-06,0.005983352487
11.94,6.56318879e-06,6.524149226e-06,0.005983855144
11.941,6.556632158e-06,6.517628338e-06,0.005984357801
11.942,6.550082076e-06,6.511113968e-06,0.005984860458
11.943,6.543538538e-06,6.504606108e-06,0.005985363116
11.944,6.537001536e-06,6.498104753e-06,0.005985865774
11.945,6.530471065e-06,6.491609896e-06,0.005986368432
11.946,6.523947118e-06,6.485121531e-06,0.00598687109
11.947,6.517429688e-06,6.478639651e-06,0.005987373748
11.948,6.510918769e-06,6.47216425e-06,0.005987876407
11.949,6.504414355e-06,6.465695321e-06,0.005988379066
11.95,6.497916439e-06,6.459232857e-06,0.005988881725
11.951,6.491425014e-06,6.452776853e-06,0.005989384385
11.952,6.484940074e-06,6.446327301e-06,0.005989887044
11.953,6.478461612e-06,6.439884196e-06,0.005990389704
11.954,6.471989622e-06,6.433447531e-06,0.005990892365
11.955,6.465524098e-06,6.427017299e-06,0.005991395025
11.956,6.459065033e-06,6.420593494e-06,0.005991897686
11.957,6.452612421e-06,6.41417611e-06,0.005992400347
11.958,6.446166255e-06,6.40776514e-06,0.005992903008
11.959,6.439726528e-06,6.401360577e-06,0.00599340567
11.96,6.433293235e-06,6.394962416e-06,0.005993908331
11.961,6.426866368e-06,6.38857065e-06,0.005994410993
11.962,6.420445922e-06,6.382185273e-06,0.005994913656
11.963,6.414031891e-06,6.375806278e-06,0.005995416318
11.964,6.407624266e-06,6.369433658e-06,0.005995918981
11.965,6.401223043e-06,6.363067408e-06,0.005996421644
11.966,6.394828215e-06,6.356707521e-06,0.005996924307
11.967,6.388439775e-06,6.350353991e-06,0.005997426971
11.968,6.382057718e-06,6.344006811e-06,0.005997929634
11.969,6.375682036e-06,6.337665975e-06,0.005998432298
11.97,6.369312723e-06,6.331331477e-06,0.005998934963
11.971,6.362949773e-06,6.32500331e-06,0.005999437627
11.972,6.35659318e-06,6.318681468e-06,0.005999940292
11.973,6.350242937e-06,6.312365945e-06,0.006000442957
11.974,6.343899038e-06,6.306056734e-06,0.006000945622
11.975,6.337561476e-06,6.29975383e-06,0.006001448288
11.976,6.331230246e-06,6.293457225e-06,0.006001950954
11.977,6.324905341e-06,6.287166913e-06,0.00600245362
11.978,6.318586754e-06,6.280882889e-06,0.006002956286
11.979,6.31227448e-06,6.274605145e-06,0.006003458952
11.98,6.305968511e-06,6.268333676e-06,0.006003961619
11.981,6.299668842e-06,6.262068476e-06,0.006004464286
11.982,6.293375467e-06,6.255809537e-06,0.006004966953
11.983,6.287088378e-06,6.249556855e-06,0.006005469621
11.984,6.280807571e-06,6.243310421e-06,0.006005972289
11.985,6.274533038e-06,6.237070232e-06,0.006006474957
11.986,6.268264773e-06,6.230836279e-06,0.006006977625
11.987,6.26200277e-06,6.224608557e-06,0.006007480294
11.988,6.255747023e-06,6.21838706e-06,0.006007982962
11.989,6.249497526e-06,6.212171781e-06,0.006008485631
11.99,6.243254271e-06,6.205962714e-06,0.006008988301
11.991,6.237017254e-06,6.199759853e-06,0.00600949097
11.992,6.230786468e-06,6.193563192e-06,0.00600999364
11.993,6.224561906e-06,6.187372725e-06,0.00601049631
11.994,6.218343562e-06,6.181188445e-06,0.00601099898
11.995,6.212131431e-06,6.175010346e-06,0.006011501651
11.996,6.205925505e-06,6.168838422e-06,0.006012004322
11.997,6.19972578e-06,6.162672667e-06,0.006012506993
11.998,6.193532247e-06,6.156513075e-06,0.006013009664
11.999,6.187344902e-06,6.150359639e-06,0.006013512336
12,6.181163739e-06,6.144212353e-06,0.006014015007
12.001,6.17498875e-06,6.138071212e-06,0.006014517679
12.002,6.16881993e-06,6.131936209e-06,0.006015020352
12.003,6.162657273e-06,6.125807338e-06,0.006015523024
12.004,6.156500772e-06,6.119684592e-06,0.006016025697
12.005,6.150350421e-06,6.113567966e-06,0.00601652837
12.006,6.144206215e-06,6.107457454e-06,0.006017031043
12.007,6.138068147e-06,6.101353049e-06,0.006017533717
12.008,6.131936211e-06,6.095254746e-06,0.006018036391
12.009,6.125810401e-06,6.089162538e-06,0.006018539065
12.01,6.11969071e-06,6.083076419e-06,0.006019041739
12.011,6.113577133e-06,6.076996383e-06,0.006019544414
12.012,6.107469663e-06,6.070922424e-06,0.006020047088
12.013,6.101368295e-06,6.064854536e-06,0.006020549764
12.014,6.095273022e-06,6.058792713e-06,0.006021052439
12.015,6.089183838e-06,6.052736949e-06,0.006021555114
12.016,6.083100737e-06,6.046687237e-06,0.00602205779
12.017,6.077023713e-06,6.040643572e-06,0.006022560466
12.018,6.070952761e-06,6.034605948e-06,0.006023063143
12.019,6.064887873e-06,6.028574358e-06,0.006023565819
12.02,6.058829044e-06,6.022548797e-06,0.006024068496
12.021,6.052776267e-06,6.016529259e-06,0.006024571173
12.022,6.046729538e-06,6.010515737e-06,0.00602507385
12.023,6.040688849e-06,6.004508225e-06,0.006025576528
12.024,6.034654195e-06,5.998506718e-06,0.006026079206
12.025,6.028625569e-06,5.99251121e-06,0.006026581884
12.026,6.022602966e-06,5.986521694e-06,0.006027084562
12.027,6.01658638e-06,5.980538164e-06,0.006027587241
12.028,6.010575804e-06,5.974560616e-06,0.00602808992
12.029,6.004571233e-06,5.968589041e-06,0.006028592599
12.03,5.99857266e-06,5.962623435e-06,0.006029095278
12.031,5.99258008e-06,5.956663792e-06,0.006029597958
12.032,5.986593487e-06,5.950710106e-06,0.006030100637
12.033,5.980612874e-06,5.94476237e-06,0.006030603318
12.034,5.974638236e-06,5.938820579e-06,0.006031105998
12.035,5.968669566e-06,5.932884727e-06,0.006031608678
12.036,5.962706859e-06,5.926954808e-06,0.006032111359
12.037,5.956750109e-06,5.921030815e-06,0.00603261404
12.038,5.95079931e-06,5.915112744e-06,0.006033116722
12.039,5.944854455e-06,5.909200588e-06,0.006033619403
12.04,5.93891554e-06,5.903294341e-06,0.006034122085
12.041,5.932982557e-06,5.897393997e-06,0.006034624767
12.042,5.927055502e-06,5.891499551e-06,0.00603512745
12.043,5.921134367e-06,5.885610996e-06,0.006035630132
12.044,5.915219148e-06,5.879728327e-06,0.006036132815
12.045,5.909309838e-06,5.873851538e-06,0.006036635498
12.046,5.903406432e-06,5.867980622e-06,0.006037138181
12.047,5.897508923e-06,5.862115574e-06,0.006037640865
12.048,5.891617306e-06,5.856256389e-06,0.006038143549
12.049,5.885731574e-06,5.85040306e-06,0.006038646233
12.05,5.879851722e-06,5.844555581e-06,0.006039148917
12.051,5.873977745e-06,5.838713947e-06,0.006039651602
12.052,5.868109635e-06,5.832878151e-06,0.006040154287
12.053,5.862247388e-06,5.827048188e-06,0.006040656972
12.054,5.856390997e-06,5.821224053e-06,0.006041159657
12.055,5.850540456e-06,5.815405738e-06,0.006041662343
12.056,5.84469576e-06,5.809593239e-06,0.006042165029
12.057,5.838856903e-06,5.80378655e-06,0.006042667715
12.058,5.83302388e-06,5.797985664e-06,0.006043170401
12.059,5.827196683e-06,5.792190577e-06,0.006043673088
12.06,5.821375308e-06,5.786401281e-06,0.006044175775
12.061,5.815559748e-06,5.780617772e-06,0.006044678462
12.062,5.809749998e-06,5.774840044e-06,0.006045181149
12.063,5.803946052e-06,5.76906809e-06,0.006045683837
12.064,5.798147904e-06,5.763301906e-06,0.006046186525
12.065,5.792355548e-06,5.757541484e-06,0.006046689213
12.066,5.786568979e-06,5.751786821e-06,0.006047191901
12.067,5.780788191e-06,5.746037909e-06,0.00604769459
12.068,5.775013178e-06,5.740294743e-06,0.006048197279
12.069,5.769243934e-06,5.734557317e-06,0.006048699968
12.07,5.763480454e-06,5.728825626e-06,0.006049202657
12.071,5.757722731e-06,5.723099664e-06,0.006049705347
12.072,5.75197076e-06,5.717379425e-06,0.006050208037
12.073,5.746224536e-06,5.711664904e-06,0.006050710727
12.074,5.740484052e-06,5.705956093e-06,0.006051213417
12.075,5.734749302e-06,5.700252989e-06,0.006051716108
12.076,5.729020282e-06,5.694555586e-06,0.006052218799
12.077,5.723296985e-06,5.688863876e-06,0.00605272149
12.078,5.717579406e-06,5.683177856e-06,0.006053224181
12.079,5.711867538e-06,5.677497519e-06,0.006053726873
12.08,5.706161377e-06,5.671822859e-06,0.006054229565
12.081,5.700460916e-06,5.666153871e-06,0.006054732257
12.082,5.69476615e-06,5.660490549e-06,0.006055234949
12.083,5.689077073e-06,5.654832888e-06,0.006055737642
12.084,5.683393679e-06,5.649180882e-06,0.006056240335
12.085,5.677715963e-06,5.643534525e-06,0.006056743028
12.086,5.672043919e-06,5.637893811e-06,0.006057245721
12.087,5.666377541e-06,5.632258735e-06,0.006057748415
12.088,5.660716825e-06,5.626629291e-06,0.006058251109
12.089,5.655061763e-06,5.621005475e-06,0.006058753803
12.09,5.64941235e-06,5.615387279e-06,0.006059256497
12.091,5.643768582e-06,5.609774698e-06,0.006059759192
12.092,5.638130451e-06,5.604167727e-06,0.006060261887
12.093,5.632497954e-06,5.598566361e-06,0.006060764582
12.094,5.626871082e-06,5.592970593e-06,0.006061267278
12.095,5.621249833e-06,5.587380418e-06,0.006061769973
12.096,5.615634198e-06,5.58179583e-06,0.006062272669
12.097,5.610024174e-06,5.576216824e-06,0.006062775365
12.098,5.604419754e-06,5.570643395e-06,0.006063278062
12.099,5.598820934e-06,5.565075536e-06,0.006063780758
12.1,5.593227706e-06,5.559513242e-06,0.006064283455
12.101,5.587640066e-06,5.553956507e-06,0.006064786152
12.102,5.582058008e-06,5.548405327e-06,0.00606528885
12.103,5.576481526e-06,5.542859695e-06,0.006065791548
12.104,5.570910616e-06,5.537319606e-06,0.006066294245
12.105,5.56534527e-06,5.531785054e-06,0.006066796944
12.106,5.559785485e-06,5.526256034e-06,0.006067299642
12.107,5.554231254e-06,5.52073254e-06,0.006067802341
12.108,5.548682571e-06,5.515214567e-06,0.00606830504
12.109,5.543139432e-06,5.509702109e-06,0.006068807739
12.11,5.53760183e-06,5.504195161e-06,0.006069310438
12.111,5.53206976e-06,5.498693717e-06,0.006069813138
12.112,5.526543217e-06,5.493197771e-06,0.006070315838
12.113,5.521022195e-06,5.487707319e-06,0.006070818538
12.114,5.515506688e-06,5.482222355e-06,0.006071321238
12.115,5.509996691e-06,5.476742873e-06,0.006071823939
12.116,5.504492199e-06,5.471268867e-06,0.00607232664
12.117,5.498993206e-06,5.465800333e-06,0.006072829341
12.118,5.493499706e-06,5.460337265e-06,0.006073332043
12.119,5.488011694e-06,5.454879657e-06,0.006073834744
12.12,5.482529165e-06,5.449427504e-06,0.006074337446
12.121,5.477052113e-06,5.4439808e-06,0.006074840149
12.122,5.471580533e-06,5.43853954e-06,0.006075342851
12.123,5.466114418e-06,5.433103719e-06,0.006075845554
12.124,5.460653764e-06,5.427673331e-06,0.006076348257
12.125,5.455198566e-06,5.422248371e-06,0.00607685096
12.126,5.449748817e-06,5.416828832e-06,0.006077353663
12.127,5.444304513e-06,5.411414711e-06,0.006077856367
12.128,5.438865647e-06,5.406006001e-06,0.006078359071
12.129,5.433432215e-06,5.400602697e-06,0.006078861775
12.13,5.42800421e-06,5.395204794e-06,0.006079364479
12.131,5.422581629e-06,5.389812286e-06,0.006079867184
12.132,5.417164464e-06,5.384425168e-06,0.006080369889
12.133,5.411752712e-06,5.379043434e-06,0.006080872594
12.134,5.406346365e-06,5.373667079e-06,0.0060813753
12.135,5.40094542e-06,5.368296098e-06,0.006081878006
12.136,5.39554987e-06,5.362930485e-06,0.006082380711
12.137,5.39015971e-06,5.357570235e-06,0.006082883418
12.138,5.384774935e-06,5.352215343e-06,0.006083386124
12.139,5.37939554e-06,5.346865803e-06,0.006083888831
12.14,5.374021518e-06,5.341521609e-06,0.006084391538
12.141,5.368652865e-06,5.336182758e-06,0.006084894245
12.142,5.363289576e-06,5.330849242e-06,0.006085396952
12.143,5.357931644e-06,5.325521057e-06,0.00608589966
12.144,5.352579065e-06,5.320198198e-06,0.006086402368
12.145,5.347231833e-06,5.314880659e-06,0.006086905076
12.146,5.341889943e-06,5.309568435e-06,0.006087407785
12.147,5.33655339e-06,5.304261521e-06,0.006087910494
12.148,5.331222168e-06,5.29895991e-06,0.006088413203
12.149,5.325896272e-06,5.293663599e-06,0.006088915912
12.15,5.320575696e-06,5.288372581e-06,0.006089418621
12.151,5.315260435e-06,5.283086852e-06,0.006089921331
12.152,5.309950485e-06,5.277806406e-06,0.006090424041
12.153,5.304645839e-06,5.272531238e-06,0.006090926751
12.154,5.299346493e-06,5.267261342e-06,0.006091429462
12.155,5.29405244e-06,5.261996713e-06,0.006091932172
12.156,5.288763676e-06,5.256737346e-06,0.006092434883
12.157,5.283480196e-06,5.251483237e-06,0.006092937595
12.158,5.278201994e-06,5.246234378e-06,0.006093440306
12.159,5.272929065e-06,5.240990766e-06,0.006093943018
12.16,5.267661404e-06,5.235752395e-06,0.00609444573
12.161,5.262399005e-06,5.23051926e-06,0.006094948442
12.162,5.257141863e-06,5.225291355e-06,0.006095451154
12.163,5.251889973e-06,5.220068675e-06,0.006095953867
12.164,5.24664333e-06,5.214851216e-06,0.00609645658
12.165,5.241401928e-06,5.209638971e-06,0.006096959293
12.166,5.236165762e-06,5.204431936e-06,0.006097462007
12.167,5.230934827e-06,5.199230105e-06,0.006097964721
12.168,5.225709118e-06,5.194033474e-06,0.006098467435
12.169,5.220488629e-06,5.188842037e-06,0.006098970149
12.17,5.215273356e-06,5.183655788e-06,0.006099472863
12.171,5.210063293e-06,5.178474723e-06,0.006099975578
12.172,5.204858434e-06,5.173298837e-06,0.006100478293
12.173,5.199658776e-06,5.168128124e-06,0.006100981008
12.174,5.194464311e-06,5.162962579e-06,0.006101483724
12.175,5.189275036e-06,5.157802197e-06,0.00610198644
12.176,5.184090945e-06,5.152646973e-06,0.006102489156
12.177,5.178912033e-06,5.147496901e-06,0.006102991872
12.178,5.173738295e-06,5.142351977e-06,0.006103494588
12.179,5.168569725e-06,5.137212196e-06,0.006103997305
12.18,5.163406319e-06,5.132077551e-06,0.006104500022
12.181,5.158248071e-06,5.126948039e-06,0.006105002739
12.182,5.153094976e-06,5.121823654e-06,0.006105505457
12.183,5.147947029e-06,5.11670439e-06,0.006106008175
12.184,5.142804225e-06,5.111590243e-06,0.006106510893
12.185,5.137666558e-06,5.106481208e-06,0.006107013611
12.186,5.132534024e-06,5.101377279e-06,0.006107516329
12.187,5.127406617e-06,5.096278451e-06,0.006108019048
12.188,5.122284333e-06,5.09118472e-06,0.006108521767
12.189,5.117167166e-06,5.08609608e-06,0.006109024487
12.19,5.112055111e-06,5.081012526e-06,0.006109527206
12.191,5.106948163e-06,5.075934054e-06,0.006110029926
12.192,5.101846316e-06,5.070860657e-06,0.006110532646
12.193,5.096749567e-06,5.065792331e-06,0.006111035366
12.194,5.091657909e-06,5.06072907e-06,0.006111538087
12.195,5.086571337e-06,5.055670871e-06,0.006112040807
12.196,5.081489848e-06,5.050617727e-06,0.006112543528
12.197,5.076413434e-06,5.045569634e-06,0.00611304625
12.198,5.071342092e-06,5.040526586e-06,0.006113548971
12.199,5.066275816e-06,5.035488579e-06,0.006114051693
12.2,5.061214602e-06,5.030455607e-06,0.006114554415
12.201,5.056158443e-06,5.025427666e-06,0.006115057137
12.202,5.051107336e-06,5.02040475e-06,0.00611555986
12.203,5.046061275e-06,5.015386855e-06,0.006116062583
12.204,5.041020254e-06,5.010373975e-06,0.006116565306
12.205,5.03598427e-06,5.005366105e-06,0.006117068029
12.206,5.030953317e-06,5.000363241e-06,0.006117570753
12.207,5.025927389e-06,4.995365377e-06,0.006118073476
12.208,5.020906483e-06,4.990372508e-06,0.0061185762
12.209,5.015890592e-06,4.98538463e-06,0.006119078925
12.21,5.010879713e-06,4.980401738e-06,0.006119581649
12.211,5.005873839e-06,4.975423825e-06,0.006120084374
12.212,5.000872966e-06,4.970450888e-06,0.006120587099
12.213,4.995877089e-06,4.965482922e-06,0.006121089824
12.214,4.990886202e-06,4.960519921e-06,0.00612159255
12.215,4.985900302e-06,4.95556188e-06,0.006122095276
12.216,4.980919383e-06,4.950608795e-06,0.006122598002
12.217,4.975943439e-06,4.945660661e-06,0.006123100728
12.218,4.970972467e-06,4.940717472e-06,0.006123603455
12.219,4.96600646e-06,4.935779224e-06,0.006124106181
12.22,4.961045415e-06,4.930845912e-06,0.006124608908
12.221,4.956089326e-06,4.925917531e-06,0.006125111636
12.222,4.951138188e-06,4.920994076e-06,0.006125614363
12.223,4.946191996e-06,4.916075541e-06,0.006126117091
12.224,4.941250745e-06,4.911161923e-06,0.006126619819
12.225,4.93631443e-06,4.906253216e-06,0.006127122548
12.226,4.931383047e-06,4.901349415e-06,0.006127625276
12.227,4.926456591e-06,4.896450515e-06,0.006128128005
12.228,4.921535056e-06,4.891556512e-06,0.006128630734
12.229,4.916618437e-06,4.886667401e-06,0.006129133463
12.23,4.91170673e-06,4.881783176e-06,0.006129636193
12.231,4.906799931e-06,4.876903833e-06,0.006130138923
12.232,4.901898033e-06,4.872029366e-06,0.006130641653
12.233,4.897001031e-06,4.867159772e-06,0.006131144383
12.234,4.892108923e-06,4.862295045e-06,0.006131647114
12.235,4.887221701e-06,4.85743518e-06,0.006132149844
12.236,4.882339361e-06,4.852580173e-06,0.006132652576
12.237,4.8774619e-06,4.847730019e-06,0.006133155307
12.238,4.87258931e-06,4.842884712e-06,0.006133658038
12.239,4.867721589e-06,4.838044247e-06,0.00613416077
12.24,4.86285873e-06,4.833208621e-06,0.006134663502
12.241,4.858000729e-06,4.828377829e-06,0.006135166235
12.242,4.853147582e-06,4.823551864e-06,0.006135668967
12.243,4.848299282e-06,4.818730723e-06,0.0061361717
12.244,4.843455827e-06,4.813914401e-06,0.006136674433
12.245,4.838617209e-06,4.809102893e-06,0.006137177166
12.246,4.833783426e-06,4.804296194e-06,0.0061376799
12.247,4.828954471e-06,4.799494299e-06,0.006138182634
12.248,4.824130341e-06,4.794697204e-06,0.006138685368
12.249,4.81931103e-06,4.789904903e-06,0.006139188102
12.25,4.814496534e-06,4.785117392e-06,0.006139690837
12.251,4.809686847e-06,4.780334666e-06,0.006140193572
12.252,4.804881965e-06,4.775556721e-06,0.006140696307
12.253,4.800081883e-06,4.770783551e-06,0.006141199042
12.254,4.795286596e-06,4.766015153e-06,0.006141701778
12.255,4.7904961e-06,4.76125152e-06,0.006142204514
12.256,4.78571039e-06,4.756492648e-06,0.00614270725
12.257,4.78092946e-06,4.751738533e-06,0.006143209986
12.258,4.776153307e-06,4.746989169e-06,0.006143712723
12.259,4.771381925e-06,4.742244553e-06,0.00614421546
12.26,4.76661531e-06,4.737504679e-06,0.006144718197
12.261,4.761853456e-06,4.732769542e-06,0.006145220934
12.262,4.75709636e-06,4.728039138e-06,0.006145723672
12.263,4.752344016e-06,4.723313462e-06,0.006146226409
12.264,4.74759642e-06,4.718592509e-06,0.006146729148
12.265,4.742853566e-06,4.713876275e-06,0.006147231886
12.266,4.73811545e-06,4.709164755e-06,0.006147734625
12.267,4.733382068e-06,4.704457944e-06,0.006148237363
12.268,4.728653415e-06,4.699755838e-06,0.006148740103
12.269,4.723929486e-06,4.695058431e-06,0.006149242842
12.27,4.719210275e-06,4.690365719e-06,0.006149745582
12.271,4.714495779e-06,4.685677698e-06,0.006150248321
12.272,4.709785993e-06,4.680994362e-06,0.006150751061
12.273,4.705080913e-06,4.676315708e-06,0.006151253802
12.274,4.700380532e-06,4.671641729e-06,0.006151756542
12.275,4.695684847e-06,4.666972423e-06,0.006152259283
12.276,4.690993853e-06,4.662307783e-06,0.006152762024
12.277,4.686307546e-06,4.657647806e-06,0.006153264766
12.278,4.68162592e-06,4.652992486e-06,0.006153767507
12.279,4.676948971e-06,4.648341819e-06,0.006154270249
12.28,4.672276694e-06,4.643695801e-06,0.006154772991
12.281,4.667609085e-06,4.639054426e-06,0.006155275734
12.282,4.662946139e-06,4.63441769e-06,0.006155778476
12.283,4.658287851e-06,4.629785589e-06,0.006156281219
12.284,4.653634217e-06,4.625158118e-06,0.006156783963
12.285,4.648985232e-06,4.620535271e-06,0.006157286706
12.286,4.644340891e-06,4.615917045e-06,0.00615778945
12.287,4.63970119e-06,4.611303436e-06,0.006158292193
12.288,4.635066123e-06,4.606694437e-06,0.006158794938
12.289,4.630435688e-06,4.602090045e-06,0.006159297682
12.29,4.625809878e-06,4.597490255e-06,0.006159800427
12.291,4.621188689e-06,4.592895063e-06,0.006160303171
12.292,4.616572117e-06,4.588304464e-06,0.006160805917
12.293,4.611960157e-06,4.583718453e-06,0.006161308662
12.294,4.607352804e-06,4.579137025e-06,0.006161811408
12.295,4.602750054e-06,4.574560177e-06,0.006162314154
12.296,4.598151902e-06,4.569987903e-06,0.0061628169
12.297,4.593558344e-06,4.5654202e-06,0.006163319646
12.298,4.588969374e-06,4.560857062e-06,0.006163822393
12.299,4.584384989e-06,4.556298484e-06,0.00616432514
12.3,4.579805184e-06,4.551744463e-06,0.006164827887
12.301,4.575229954e-06,4.547194994e-06,0.006165330634
12.302,4.570659295e-06,4.542650072e-06,0.006165833382
12.303,4.566093202e-06,4.538109692e-06,0.00616633613
12.304,4.56153167e-06,4.533573851e-06,0.006166838878
12.305,4.556974695e-06,4.529042543e-06,0.006167341626
12.306,4.552422273e-06,4.524515764e-06,0.006167844375
12.307,4.547874399e-06,4.51999351e-06,0.006168347124
12.308,4.543331068e-06,4.515475776e-06,0.006168849873
12.309,4.538792275e-06,4.510962557e-06,0.006169352622
12.31,4.534258017e-06,4.506453849e-06,0.006169855372
12.311,4.529728289e-06,4.501949648e-06,0.006170358122
12.312,4.525203086e-06,4.497449948e-06,0.006170860872
12.313,4.520682404e-06,4.492954746e-06,0.006171363623
12.314,4.516166237e-06,4.488464037e-06,0.006171866373
12.315,4.511654583e-06,4.483977817e-06,0.006172369124
12.316,4.507147435e-06,4.47949608e-06,0.006172871875
12.317,4.502644791e-06,4.475018823e-06,0.006173374627
12.318,4.498146644e-06,4.470546041e-06,0.006173877378
12.319,4.493652991e-06,4.466077729e-06,0.00617438013
12.32,4.489163827e-06,4.461613884e-06,0.006174882883
12.321,4.484679148e-06,4.4571545e-06,0.006175385635
12.322,4.480198949e-06,4.452699573e-06,0.006175888388
12.323,4.475723226e-06,4.448249099e-06,0.006176391141
12.324,4.471251974e-06,4.443803074e-06,0.006176893894
12.325,4.466785189e-06,4.439361492e-06,0.006177396647
12.326,4.462322866e-06,4.434924349e-06,0.006177899401
12.327,4.457865001e-06,4.430491642e-06,0.006178402155
12.328,4.453411589e-06,4.426063365e-06,0.006178904909
12.329,4.448962627e-06,4.421639513e-06,0.006179407663
12.33,4.444518108e-06,4.417220084e-06,0.006179910418
12.331,4.44007803e-06,4.412805072e-06,0.006180413173
12.332,4.435642388e-06,4.408394472e-06,0.006180915928
12.333,4.431211177e-06,4.403988281e-06,0.006181418684
12.334,4.426784392e-06,4.399586494e-06,0.006181921439
12.335,4.42236203e-06,4.395189107e-06,0.006182424195
12.336,4.417944086e-06,4.390796115e-06,0.006182926952
12.337,4.413530556e-06,4.386407513e-06,0.006183429708
12.338,4.409121434e-06,4.382023298e-06,0.006183932465
12.339,4.404716718e-06,4.377643465e-06,0.006184435222
12.34,4.400316401e-06,4.37326801e-06,0.006184937979
12.341,4.395920481e-06,4.368896928e-06,0.006185440736
12.342,4.391528952e-06,4.364530215e-06,0.006185943494
12.343,4.38714181e-06,4.360167866e-06,0.006186446252
12.344,4.382759051e-06,4.355809877e-06,0.00618694901
12.345,4.37838067e-06,4.351456245e-06,0.006187451769
12.346,4.374006664e-06,4.347106963e-06,0.006187954527
12.347,4.369637027e-06,4.342762029e-06,0.006188457286
12.348,4.365271755e-06,4.338421438e-06,0.006188960045
12.349,4.360910844e-06,4.334085185e-06,0.006189462805
12.35,4.35655429e-06,4.329753266e-06,0.006189965565
12.351,4.352202088e-06,4.325425677e-06,0.006190468325
12.352,4.347854233e-06,4.321102413e-06,0.006190971085
12.353,4.343510723e-06,4.316783471e-06,0.006191473845
12.354,4.339171551e-06,4.312468845e-06,0.006191976606
12.355,4.334836714e-06,4.308158532e-06,0.006192479367
12.356,4.330506208e-06,4.303852526e-06,0.006192982128
12.357,4.326180028e-06,4.299550825e-06,0.00619348489
12.358,4.32185817e-06,4.295253423e-06,0.006193987651
12.359,4.317540629e-06,4.290960317e-06,0.006194490413
12.36,4.313227402e-06,4.286671501e-06,0.006194993176
12.361,4.308918483e-06,4.282386972e-06,0.006195495938
12.362,4.30461387e-06,4.278106726e-06,0.006195998701
12.363,4.300313556e-06,4.273830758e-06,0.006196501464
12.364,4.296017539e-06,4.269559063e-06,0.006197004227
12.365,4.291725813e-06,4.265291638e-06,0.00619750699
12.366,4.287438374e-06,4.261028478e-06,0.006198009754
12.367,4.283155219e-06,4.25676958e-06,0.006198512518
12.368,4.278876343e-06,4.252514938e-06,0.006199015282
12.369,4.274601741e-06,4.248264548e-06,0.006199518047
12.37,4.27033141e-06,4.244018407e-06,0.006200020812
12.371,4.266065344e-06,4.23977651e-06,0.006200523577
12.372,4.261803541e-06,4.235538853e-06,0.006201026342
12.373,4.257545995e-06,4.231305431e-06,0.006201529107
12.374,4.253292702e-06,4.22707624e-06,0.006202031873
12.375,4.249043658e-06,4.222851277e-06,0.006202534639
12.376,4.24479886e-06,4.218630537e-06,0.006203037405
12.377,4.240558301e-06,4.214414015e-06,0.006203540172
12.378,4.236321979e-06,4.210201707e-06,0.006204042939
12.379,4.232089889e-06,4.20599361e-06,0.006204545706
12.38,4.227862027e-06,4.201789718e-06,0.006205048473
12.381,4.223638389e-06,4.197590029e-06,0.00620555124
12.382,4.21941897e-06,4.193394537e-06,0.006206054008
12.383,4.215203766e-06,4.189203238e-06,0.006206556776
12.384,4.210992773e-06,4.185016129e-06,0.006207059544
12.385,4.206785987e-06,4.180833205e-06,0.006207562313
12.386,4.202583404e-06,4.176654461e-06,0.006208065082
12.387,4.198385019e-06,4.172479894e-06,0.006208567851
12.388,4.194190828e-06,4.1683095e-06,0.00620907062
12.389,4.190000827e-06,4.164143274e-06,0.006209573389
12.39,4.185815012e-06,4.159981212e-06,0.006210076159
12.391,4.181633379e-06,4.15582331e-06,0.006210578929
12.392,4.177455923e-06,4.151669564e-06,0.006211081699
12.393,4.17328264e-06,4.14751997e-06,0.00621158447
12.394,4.169113527e-06,4.143374523e-06,0.006212087241
12.395,4.164948578e-06,4.139233219e-06,0.006212590012
12.396,4.160787791e-06,4.135096055e-06,0.006213092783
12.397,4.156631159e-06,4.130963026e-06,0.006213595554
12.398,4.152478681e-06,4.126834128e-06,0.006214098326
12.399,4.14833035e-06,4.122709356e-06,0.006214601098
12.4,4.144186164e-06,4.118588708e-06,0.006215103871
12.401,4.140046118e-06,4.114472177e-06,0.006215606643
12.402,4.135910208e-06,4.110359762e-06,0.006216109416
12.403,4.131778429e-06,4.106251457e-06,0.006216612189
12.404,4.127650779e-06,4.102147258e-06,0.006217114962
12.405,4.123527251e-06,4.098047161e-06,0.006217617736
12.406,4.119407844e-06,4.093951162e-06,0.006218120509
12.407,4.115292551e-06,4.089859257e-06,0.006218623283
12.408,4.11118137e-06,4.085771442e-06,0.006219126058
12.409,4.107074295e-06,4.081687713e-06,0.006219628832
12.41,4.102971324e-06,4.077608065e-06,0.006220131607
12.411,4.098872452e-06,4.073532495e-06,0.006220634382
12.412,4.094777674e-06,4.069460999e-06,0.006221137157
12.413,4.090686987e-06,4.065393572e-06,0.006221639933
12.414,4.086600386e-06,4.06133021e-06,0.006222142709
12.415,4.082517869e-06,4.05727091e-06,0.006222645485
12.416,4.078439429e-06,4.053215667e-06,0.006223148261
12.417,4.074365064e-06,4.049164477e-06,0.006223651038
12.418,4.070294769e-06,4.045117337e-06,0.006224153814
12.419,4.066228541e-06,4.041074241e-06,0.006224656591
12.42,4.062166374e-06,4.037035187e-06,0.006225159369
