Time,Numerical,Analytical,Relative Error
11.200000000000001,2.3121673395426444e-05,1.3674196065680938e-05,0.690898191335466
11.3,2.101970308675131e-05,1.2372924261788221e-05,0.6988468240824257
11.4,1.9108820987955737e-05,1.119548484259094e-05,0.706832822037338
11.5,1.7371655443596123e-05,1.013009359863071e-05,0.7148563608478661
11.600000000000001,1.5792414039632837e-05,9.166087736247602e-06,0.7229176169873659
11.700000000000001,1.4356740036029851e-05,8.293819160757357e-06,0.7310167677587576
11.8,1.3051581850936228e-05,7.504557915076858e-06,0.7391539912984414
11.9,1.1865074409942025e-05,6.79040480737947e-06,0.7473294665802044
12.0,1.0786431281765476e-05,6.14421235332821e-06,0.7555433734191592
12.100000000000001,9.805846619786795e-06,5.559513241650137e-06,0.7637958924757037
12.200000000000001,8.914406017987995e-06,5.030455607111439e-06,0.7720872052594809
12.3,8.104005470898176e-06,4.551744463083231e-06,0.7804174941333893
12.4,7.367277700816523e-06,4.118588707535708e-06,0.7887869423175825
12.5,6.697525182560476e-06,3.726653172078671e-06,0.7971957338935024
12.600000000000001,6.088659256873159e-06,3.3720152341391786e-06,0.8056440538079289
12.700000000000001,5.535144778975598e-06,3.051125558036417e-06,0.8141320878770382
12.8,5.031949799068726e-06,2.7607725720371986e-06,0.8226600227905064
12.9,4.5744998173352045e-06,2.498050325866635e-06,0.8312280461156035
13.0,4.158636197577458e-06,2.2603294069810542e-06,0.8398363463013226
13.100000000000001,3.7805783614340527e-06,2.045230624523486e-06,0.8484851126825279
13.200000000000001,3.4368894194855023e-06,1.8506011975819048e-06,0.8571745354841049
13.3,3.1244449268050017e-06,1.674493209434266e-06,0.8659048058251652
13.4,2.8404044789136376e-06,1.515144112143249e-06,0.8746761157232363
13.5,2.5821858899214884e-06,1.3709590863840845e-06,0.8834886580984881
13.600000000000001,2.347441718110444e-06,1.2404950799567113e-06,0.8923426267779804
13.700000000000001,2.134037925554949e-06,1.1224463652343422e-06,0.9012382164999113
13.8,1.940034477777226e-06,1.0156314710024903e-06,0.9101756229179209
13.9,1.7636677070702055e-06,9.189813578979571e-07,0.9191550426053817
14.0,1.603334279154732e-06,8.315287191035679e-07,0.928176673059725
14.100000000000001,1.4575766174133928e-06,7.523982992164199e-07,0.9372407127067883
14.200000000000001,1.3250696521939933e-06,6.807981343976331e-07,0.9463473609051655
14.3,1.204608774721812e-06,6.160116261320527e-07,0.9554968179506134
14.4,1.095098886110738e-06,5.573903692694596e-07,0.9646892850804419
14.5,9.955444419188527e-07,5.04347662567888e-07,0.9739249644779444
14.600000000000001,9.050404017444114e-07,4.563526367903986e-07,0.9832040592768478
14.700000000000001,8.227640015858285e-07,4.1292494158732645e-07,0.9925267735657672
14.8,7.47967274168935e-07,3.73629937988526e-07,1.0018933123927147
14.9,6.799702492444862e-07,3.3807434839047367e-07,1.0113038817695954
15.0,6.18154772040442e-07,3.059023205018258e-07,1.0207586886767424
15.100000000000001,5.61958883673129e-07,2.7679186585408023e-07,1.0302579410674728
15.200000000000001,5.108717124301172e-07,2.504516372327617e-07,1.0398018478726472
15.3,4.644288294819247e-07,2.26618012776571e-07,1.0493906190052864
15.4,4.222080268017497e-07,2.0505245756119267e-07,1.0590244653651737
15.5,3.838254789106815e-07,1.8553913626159784e-07,1.0687035988434976
15.600000000000001,3.48932253555165e-07,1.6788275299956603e-07,1.0784282323275158
15.700000000000001,3.1721113959560453e-07,1.5190659675689612e-07,1.0881985797052232
15.8,2.8837376326873134e-07,1.374507727921396e-07,1.0980148558700762
15.9,2.6215796660793756e-07,1.2437060236028695e-07,1.107877276725708
16.0,2.3832542418903413e-07,1.1253517471925912e-07,1.1177860591906776
